From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR,BP
25-04-2024 04:00,25-04-2024 08:00,27.7,38.3,1.22,12.53,9.05,13.49,10.65,0.32,36.79,1.4,2.87,1.92,2.14,0.66,26.52,63.05,0.95,200.26,64.58,None
25-04-2024 08:00,25-04-2024 12:00,25.99,37.17,1.05,13.01,8.89,12.54,6.4,0.53,59.2,2.22,4.38,0.96,2.17,0.75,33.78,50.08,0.87,235.39,317.02,None
25-04-2024 12:00,25-04-2024 16:00,27.27,36.25,1.16,12.95,9.05,12.7,9.05,0.69,75.31,2.16,9.46,1.55,3.42,1.23,38.19,41.1,1.52,173.61,535.23,None
25-04-2024 16:00,25-04-2024 20:00,34.27,51.07,1.04,12.12,8.91,13.14,9.46,0.71,62.43,2.28,8.43,1.26,3.85,1.47,35.26,44.22,1,186.8,43.5,None
25-04-2024 20:00,26-04-2024 00:00,33.83,57.77,1.23,12.83,9.16,12.4,38.18,0.56,61.96,2.04,5.34,0.8,2.58,0.93,30.64,50.85,0.82,127.37,None,None
26-04-2024 00:00,26-04-2024 04:00,27,31.43,1.09,12.61,9.05,12.71,8.95,0.21,67.87,0.58,1.07,0.07,0.29,0.09,28.67,57.48,1.04,240.26,0.6,None
26-04-2024 04:00,26-04-2024 08:00,24.74,34.41,1.06,12.55,9.52,13.03,6.16,0.32,27.68,0.89,2.09,0.3,0.83,0.27,25.41,81.05,1.1,200.14,4.31,None
26-04-2024 08:00,26-04-2024 12:00,32.02,41.86,1.05,12.4,8.9,12.83,7.42,0.66,36.03,3.08,6.62,1.53,3.71,1.39,30.31,64.43,0.89,228.21,196.89,None
26-04-2024 12:00,26-04-2024 16:00,39.14,72.93,1.13,12.83,9.14,13.11,3.24,1.05,38.23,4.61,13.9,3.59,7.5,2.92,33.92,59.3,0.5,189.13,162.31,None
26-04-2024 16:00,26-04-2024 20:00,62,98.74,1.04,11.92,9.27,12.71,11.13,1.59,25.71,8.99,27.93,6.8,16.29,7.16,33.22,61.34,0.92,136.28,42.68,None
26-04-2024 20:00,27-04-2024 00:00,57.78,81.28,1.04,13,9.19,13.1,9.77,0.74,46.93,5.04,13.51,3.05,7.54,3.56,30.33,58.19,0.95,174.17,0.1,None
27-04-2024 00:00,27-04-2024 04:00,28.81,38.02,1.09,13.07,8.65,12.71,1.4,0.41,29.95,1.51,5.85,0.76,1.73,0.64,26.26,77,1.31,171.65,0.2,None
27-04-2024 04:00,27-04-2024 08:00,30.03,37.45,1.2,12.84,8.89,12.74,11.16,0.5,26.81,3.08,5.24,0.61,1.65,0.59,27.02,67.9,1.17,164.89,16,None
27-04-2024 08:00,27-04-2024 12:00,25.94,49,1.11,11.75,9.18,12.55,15.97,0.7,60.05,4.13,8.31,1.07,3.03,1.61,32.46,55.3,1.18,148.32,483.7,None
27-04-2024 12:00,27-04-2024 16:00,66.65,115.59,1.12,12.34,8.78,13.2,13.09,0.62,101.58,3.31,6.63,1.05,2.09,1.01,38.03,42.48,1.14,174.26,550.37,None
27-04-2024 16:00,27-04-2024 20:00,65.52,105.25,1.16,12.93,8.44,12.38,12.42,1.35,44.26,3.99,17.54,3.75,8.4,3.75,35.62,51.72,0.99,173.59,42.87,None
27-04-2024 20:00,28-04-2024 00:00,80.79,149.49,1.15,12.36,8.83,13,12.3,2.73,6.35,13.25,43.03,12.82,29.83,15.98,31.56,59.51,1.03,153.16,None,None
28-04-2024 00:00,28-04-2024 04:00,84.89,118.87,1.16,12.69,8.69,13.05,11.12,1.17,12.09,9.16,19.31,4.36,11.22,5.07,28.2,70.73,1.28,224.6,None,None
28-04-2024 04:00,28-04-2024 08:00,60.28,79.74,1.14,12.39,9.69,12.62,8.97,0.51,29.29,3.39,6.67,1.14,2.72,1.09,26.64,76.23,1.6,225.43,8.17,None
28-04-2024 08:00,28-04-2024 12:00,34.92,58.97,1.19,12.6,8.92,12.77,13.06,0.31,52.17,1.47,2.58,0.55,1.12,0.36,29.36,70.93,1.05,120.01,312.51,None
28-04-2024 12:00,28-04-2024 16:00,29.69,58.34,1.15,12.9,8.41,13.27,46.14,0.3,82.26,1.16,2.25,0.98,0.94,0.27,35.15,50.79,1.22,84.04,465.45,None
28-04-2024 16:00,28-04-2024 20:00,45.97,58.1,1.04,12.68,8.91,13.11,38.19,0.62,56.94,2.52,8.02,1.01,2.21,1.09,34.62,50.55,0.95,131.62,46.19,None
28-04-2024 20:00,29-04-2024 00:00,64.22,105.83,1.12,12.37,8.8,12.63,32.82,1.6,16.71,10.65,31.03,4.48,12.15,5.49,30.28,60.38,0.77,165.31,None,None
29-04-2024 00:00,29-04-2024 04:00,78.88,123.47,1.09,12.24,9.66,12.83,22.77,1.73,2.68,12.33,32.79,6.9,17.69,8.41,26.56,76.69,1.24,244.7,None,None
29-04-2024 04:00,29-04-2024 08:00,82.71,110.56,1.08,12.25,8.78,13.41,16.28,0.61,19.3,7.35,25.6,3.76,6.61,2.69,27.14,73.94,0.99,226.5,56.4,None
29-04-2024 08:00,29-04-2024 12:00,36.42,84.87,1.21,12.84,8.95,12.84,15.7,0.61,57.67,3.29,8.97,1.78,3.35,1.22,33.44,57.76,0.93,191.94,353.59,None
29-04-2024 12:00,29-04-2024 16:00,41.4,70.58,1.03,12.78,9.13,13.24,8.13,0.86,61.03,3.69,17.66,3.87,8.87,3.48,37.57,48.33,1.11,182.42,326.67,None
29-04-2024 16:00,29-04-2024 20:00,58.81,91.28,1.08,12.99,9.04,13,11.8,2.55,32.44,10.34,37.2,8.48,23.15,10.1,36.09,54.51,1.11,163.95,52.3,None
29-04-2024 20:00,30-04-2024 00:00,109.7,171.51,1.12,12.14,8.47,13.28,18.18,4.23,5.34,17.32,68.9,19.18,51.98,24.89,31.83,65.04,0.94,204.79,None,None
30-04-2024 00:00,30-04-2024 04:00,88.99,122.77,1.03,13.01,8.33,12.94,10.94,0.61,33.08,4.99,8.73,1.54,4.32,1.72,29.74,65.45,1.12,230.61,0.2,None
30-04-2024 04:00,30-04-2024 08:00,57.51,85.79,1.1,12.26,9.1,12.83,3.98,0.44,24.1,1.73,4.19,0.66,1.46,0.48,25.33,92.4,0.99,225.08,32.14,None
30-04-2024 08:00,30-04-2024 12:00,48.46,105.92,1.03,12.52,9.14,12.62,17.59,0.53,55.47,2.07,3.59,0.48,1.62,0.57,33.26,58.37,0.56,224.83,487.91,None
30-04-2024 12:00,30-04-2024 16:00,37.84,57.06,1.07,12.97,8.9,13.29,8.74,0.57,75.56,2.05,6.25,0.98,2.74,0.97,39.56,37.91,1.12,169.35,614.56,None
30-04-2024 16:00,30-04-2024 20:00,42.77,79.08,1.16,13,8.64,13.18,9.97,2.29,27.48,9.01,29.16,7.78,21.9,9.65,36.28,46.85,1.25,195.12,38.13,None
30-04-2024 20:00,01-05-2024 00:00,48.35,119.36,1.21,12.72,8.62,13.18,9.37,1.56,17.29,8.56,29.53,7.64,21.12,9.3,31.63,48.5,1.22,245.5,None,None
01-05-2024 00:00,01-05-2024 04:00,43.67,89.59,1.08,12.26,9.05,12.93,13.17,0.85,7.81,6.09,18.1,4.22,10.9,4.51,26.13,66.4,1.15,257.57,None,None
01-05-2024 04:00,01-05-2024 08:00,35.81,81.76,1.11,12.34,8.82,13.63,8.39,0.63,19.69,2.99,8.03,3.65,4.73,1.72,26.26,58.47,0.93,223.85,52.17,None
01-05-2024 08:00,01-05-2024 12:00,31.89,87.52,1.09,12.83,8.97,12.34,6.16,0.36,63.08,2.66,8.55,1.72,3.36,1.26,34.38,39.9,0.82,231.63,526.26,None
01-05-2024 12:00,01-05-2024 16:00,23.38,76.57,1.04,12.48,8.99,12.83,4.45,0.43,71.83,1.06,2.52,0.26,0.89,0.29,39.3,31.48,1.33,211.71,542.81,None
01-05-2024 16:00,01-05-2024 20:00,29.85,81.31,1.22,12.77,8.57,12.84,7.08,0.47,59.19,1.6,4.68,0.63,2.14,0.76,37.46,32.81,0.99,228.1,29.23,None
01-05-2024 20:00,02-05-2024 00:00,33.07,90.68,1.14,12.65,8.79,13.32,7.36,1.3,17.99,5.88,14.98,3.03,8.48,3.54,29.91,43.64,1.2,254.87,None,None
02-05-2024 00:00,02-05-2024 04:00,54.74,109.81,1.12,12.74,8.92,12.64,12.35,0.93,14.67,8,19.46,4.41,10.58,4.45,25.24,55.99,1.31,257.42,None,None
02-05-2024 04:00,02-05-2024 08:00,34.47,78.41,1.15,12.66,9.21,13.19,7.22,0.31,40.59,1.61,2.17,0.39,0.89,0.28,25.66,48.82,0.98,223.44,86.1,None
02-05-2024 08:00,02-05-2024 12:00,35.28,94.01,1.18,13.17,8.75,12.83,55.14,0.53,80.5,2.58,3.11,0.34,1.03,0.37,33.25,35.37,1.18,98.78,580.9,None
02-05-2024 12:00,02-05-2024 16:00,42.25,86.39,1.23,12.54,9.01,13.03,38.65,0.37,86.76,1.72,4.13,0.48,1.58,0.55,38.45,27.47,0.89,179.68,639.19,None
02-05-2024 16:00,02-05-2024 20:00,31.75,93.59,1.1,12.44,8.82,12.91,10.4,1.99,38.78,7.46,23.72,5.6,15.49,6.99,34.83,36.05,0.83,227.97,30.8,None
02-05-2024 20:00,03-05-2024 00:00,50,135.86,1.09,12.61,9.08,13.16,14.57,3,11.62,14.49,51.85,14.7,37.71,17.84,27.56,47.04,1.16,253.08,None,None
03-05-2024 00:00,03-05-2024 04:00,51.14,104.42,1.14,12.57,9.04,12.72,7.87,0.5,44.44,3.6,4.7,0.69,2.13,0.79,25.47,43.93,1.17,231.71,None,None
03-05-2024 04:00,03-05-2024 08:00,44.41,81.13,1.1,11.96,8.89,12.8,6.46,0.49,36.51,2.94,4.29,0.59,1.78,0.68,23.91,49.99,1.2,191.93,72.03,None
03-05-2024 08:00,03-05-2024 12:00,45.37,110.61,1.07,13.19,8.84,13.2,20.64,0.72,101.49,4.21,5.48,0.68,1.9,0.77,33.92,34.3,1.46,110.36,551.47,None
03-05-2024 12:00,03-05-2024 16:00,57.05,113.71,1.13,12.77,8.94,12.9,91.31,0.58,126.66,3.3,6.1,0.62,1.7,0.69,39.32,28.16,1.14,147.19,610.7,None
03-05-2024 16:00,03-05-2024 20:00,48.73,94.8,1.07,12.97,8.47,13.24,9.44,2.38,49.54,8.53,25.53,6.45,17.57,8.04,35.66,36.68,0.87,188.05,24.13,None
03-05-2024 20:00,04-05-2024 00:00,76.25,128.86,1.07,12.47,9.03,13.05,27.12,3.43,3.17,15.8,62.85,14.96,37.61,18.78,29.06,46.92,1.28,250.03,None,None
04-05-2024 00:00,04-05-2024 04:00,95,130.85,1.19,12.36,8.88,13.23,16.27,1.26,22.9,10.21,22.64,4.97,12.23,6.01,25.3,53.79,0.91,199.03,None,None
04-05-2024 04:00,04-05-2024 08:00,76.33,89.91,1.2,12.79,9.03,13.71,9.27,0.72,37.1,4.33,5.69,0.88,2.15,0.93,25.36,51.87,1.19,238.58,68.28,None
04-05-2024 08:00,04-05-2024 12:00,63.28,82.98,1.14,12.96,8.92,13.16,22.03,0.97,100.48,5.67,10.13,1.62,3.39,1.5,34.59,37.45,1.14,160.9,536.59,None
04-05-2024 12:00,04-05-2024 16:00,46.58,128.67,0.84,21.22,12.07,11.88,48.62,0.83,129.48,3.11,6.13,0.89,2.04,1.05,40.27,27.93,1.24,167.67,530.7,None
04-05-2024 16:00,04-05-2024 20:00,51.94,155.32,11.92,102.89,63.23,30.12,81.44,1.75,63.34,6.57,20.23,5.5,12.1,6.47,36.14,39.58,1.29,189.22,33.13,None
04-05-2024 20:00,05-05-2024 00:00,105.5,210.33,54.18,158.06,126.03,52.82,86.25,4.04,3.32,16.63,59.42,16.08,39.2,19.99,29.23,49.53,1.18,229.06,None,None
05-05-2024 00:00,05-05-2024 04:00,113.52,222.17,7.54,98.97,57.74,29.2,49.66,1.79,6.17,10.47,32.93,9.09,19.83,9.39,25.59,57.97,1.2,244.6,None,None
05-05-2024 04:00,05-05-2024 08:00,73.92,126.13,2.19,38.22,21.53,15.34,19.09,0.56,32.33,4.8,10.46,3.16,5.46,2.16,26.74,50.75,1.29,217.68,85.26,None
05-05-2024 08:00,05-05-2024 12:00,52.45,93.62,0.78,15.4,8.59,9.69,12.85,0.56,88.69,2.68,2.86,0.36,0.89,0.31,36.27,36.02,0.75,146.05,539.29,None
05-05-2024 12:00,05-05-2024 16:00,36.54,63.43,1.19,10.4,6.31,8.3,10.01,0.23,84.27,1.01,1.3,0.12,0.43,0.13,41.72,31.17,1.34,195.04,575.46,None
05-05-2024 16:00,05-05-2024 20:00,23.88,53.49,1.07,18.4,10.4,9.99,6.82,0.42,56.04,0.98,2.23,0.26,0.84,0.28,39.8,33.05,0.89,252.85,30.17,None
05-05-2024 20:00,06-05-2024 00:00,38.96,64.15,7.48,57.65,36.09,21.24,14.65,1.07,14.99,4.97,12.84,2.2,6.88,2.69,33.83,44.18,1.26,245.27,None,None
06-05-2024 00:00,06-05-2024 04:00,34.7,58.98,2.41,42.08,23.87,17.45,12.11,0.56,15.5,4.21,12.92,2.83,6.66,2.62,30.89,49.88,1.01,221.45,None,None
06-05-2024 04:00,06-05-2024 08:00,20.98,39.29,1.38,14.76,8.67,11.61,1.74,0.58,29.05,1.22,1.91,0.13,0.71,0.15,31.68,46.61,0.85,239.31,67.3,None
06-05-2024 08:00,06-05-2024 12:00,28.74,48.44,1.74,16.1,9.7,13.26,19.93,0.36,48.89,1.86,5.52,0.64,1.9,0.67,35.74,44.41,0.67,160.47,514.51,None
06-05-2024 12:00,06-05-2024 16:00,14.46,34.42,3.16,23.26,14.53,13.24,7.58,0.51,58.69,1.43,5.08,0.55,1.86,0.67,41.06,35.35,1.56,205.07,599.65,None
06-05-2024 16:00,06-05-2024 20:00,17.16,47.56,11.54,56.86,38.92,21.11,7.54,1.01,36.02,0,0,None,None,None,38.9,36.99,1.08,198.03,26.57,None
06-05-2024 20:00,07-05-2024 00:00,37.69,58.95,2.49,42.73,24.28,17.25,11.85,0.8,27.99,2.02,5.84,0.95,2.96,1.25,35.31,42.22,1.33,276.67,None,None
07-05-2024 00:00,07-05-2024 04:00,33.97,45.1,1.52,44.17,24.26,19.47,9.36,0.89,11.5,4.48,14.2,2.51,7.38,3.1,31.27,52.11,1.1,224.52,None,None
07-05-2024 04:00,07-05-2024 08:00,29.48,43.03,1.38,30.21,16.84,18.06,14.58,0.4,18.01,3.02,14.87,2.96,5.1,1.85,30.3,58.39,1.11,200.01,78.72,None
07-05-2024 08:00,07-05-2024 12:00,45.67,63.19,2.15,27.02,15.72,21.79,34.42,0.77,53.23,2.79,7.05,0.9,2.52,0.94,35.6,55.56,1.87,181.44,444.61,None
07-05-2024 12:00,07-05-2024 16:00,61.87,98.02,2.28,22.14,13.35,24.82,6.47,0.52,55.61,2.28,6.11,0.9,3.19,1.16,37.05,53.3,2.25,180.8,503.06,None
07-05-2024 16:00,07-05-2024 20:00,36.7,104.3,4.05,33.96,20.92,26.36,6.21,0.88,41.76,2.86,9.9,2.15,6.29,2.78,27.05,76.92,1.68,149.82,27.32,None
07-05-2024 20:00,08-05-2024 00:00,38.46,90.88,2.75,41.23,23.58,25.86,12.05,0.81,21.32,5.49,17.4,3.87,10.34,4.49,26.49,76.09,1.22,176.37,None,None
08-05-2024 00:00,08-05-2024 04:00,28.55,53.53,1.34,18.03,10.46,18.51,17.9,0.23,39.26,1.34,2.93,0.37,0.9,0.3,26.03,73.94,1.68,134.58,0.73,None
08-05-2024 04:00,08-05-2024 08:00,25.58,34.93,1,17.82,10.08,18.85,9.22,0.54,29.48,1.96,6.27,0.57,1.26,0.43,25.31,78.73,1.26,180.6,55.18,None
08-05-2024 08:00,08-05-2024 12:00,22.14,37.28,2.27,23.91,14.23,19.6,15.62,0.64,52.22,2.68,12.16,1.21,3.48,1.26,31.15,60.84,1.86,203.4,450.81,None
08-05-2024 12:00,08-05-2024 16:00,21.92,43.57,2.43,27.34,16.09,20.55,10.63,0.55,67.34,3.33,10.51,1.92,4.97,1.78,36.97,48.33,1.67,192.17,578.29,None
08-05-2024 16:00,08-05-2024 20:00,33.75,65.86,2.92,63.25,35.34,28.41,7.76,1.26,30.27,17.61,59.18,15.48,40.3,19.47,35.72,51.92,1.26,130.07,39.44,None
08-05-2024 20:00,09-05-2024 00:00,64.45,112.17,1.81,47.45,26.22,24.32,18.19,0.79,34.47,6.72,18.76,4.4,11.06,5.04,32.23,59,1.32,120.46,None,None
09-05-2024 00:00,09-05-2024 04:00,59.64,88.38,1.21,28.45,15.82,20.92,8.57,0.51,28.69,5.65,12.57,2.23,5.99,2.77,29.77,67.8,0.96,168.88,None,None
09-05-2024 04:00,09-05-2024 08:00,43.21,55.18,1.58,25.52,14.57,20.54,2.11,0.42,22.77,None,None,None,None,None,28.67,72.28,1.25,174.51,49.6,None
09-05-2024 08:00,09-05-2024 12:00,32.38,47.58,1.46,22.27,12.74,19.86,11.24,0.66,52.82,2.37,5.32,0.71,2.24,0.86,26.22,83.57,2.36,197.46,59.08,None
09-05-2024 12:00,09-05-2024 16:00,15.95,22.92,2.86,26.97,16.33,19.11,0.81,0.43,60.66,2.29,6.9,1.07,3.64,1.42,25.27,79.73,2.85,182.59,98.01,None
09-05-2024 16:00,09-05-2024 20:00,11.2,31.09,13.78,62.37,43.62,29.53,2.4,1.37,34.36,4.55,16.86,4.09,11.22,5.46,27.92,70.57,1.47,174.68,2.07,None
09-05-2024 20:00,10-05-2024 00:00,38.12,65.82,8.47,68.94,42.77,30.83,5.38,1.49,9.66,9.02,32.98,9.2,19.33,8.65,25.37,81.35,0.82,187.08,None,None
10-05-2024 00:00,10-05-2024 04:00,39.44,69.9,4.49,39.78,24.34,24.25,5.41,0.97,18.89,6.45,26.68,5.26,13.13,6.35,25.29,82.16,1.25,140.7,None,None
10-05-2024 04:00,10-05-2024 08:00,28.11,39.85,1.18,15.38,8.96,18.03,1.77,0.36,30.78,1.87,7.55,0.33,1.05,0.43,24.95,83.19,1.31,153.99,40.02,None
10-05-2024 08:00,10-05-2024 12:00,15.61,21.36,2.54,21.97,13.5,20.27,13.41,0.47,40.68,1.82,3.73,0.52,1.78,0.64,30.31,70.2,1.97,186.47,294.94,None
10-05-2024 12:00,10-05-2024 16:00,31.18,56.48,3.1,28.62,17.44,22.7,4.25,0.52,13.6,2.07,5.73,0.88,2.83,1.04,35.59,59.24,1.87,188.75,471.43,None
10-05-2024 16:00,10-05-2024 20:00,49.81,84.31,None,None,None,None,4.17,1.07,11.98,4.31,16.75,3.51,8.35,3.84,34.66,59.53,1.19,193.58,5.74,None
10-05-2024 20:00,11-05-2024 00:00,64.4,127.3,None,None,None,None,5.07,1.38,6.49,7.21,26.04,7.27,19.03,8.9,30.92,61.37,1.07,187.65,21.67,None
11-05-2024 00:00,11-05-2024 04:00,36.08,68.24,0.69,18.61,9.91,106.69,4.34,0.47,6.69,2.55,13.27,4.5,6.64,2.27,28.21,69.68,0.94,225.08,1.32,None
11-05-2024 04:00,11-05-2024 08:00,38.01,49.33,1.48,20.93,12.08,64.4,3.57,0.41,6.48,1.64,2.48,0.35,1.07,0.37,27.14,72.45,0.98,184.13,36.15,None
11-05-2024 08:00,11-05-2024 12:00,31.26,65.42,1.64,27.14,15.41,51.71,11.29,0.58,8.21,3.84,12.78,1.39,3.33,1.31,31.57,63.44,1.83,187.62,379.06,None
11-05-2024 12:00,11-05-2024 16:00,22.57,53.42,1.05,16.81,9.37,33.65,11.36,0.47,16.96,1.45,4.66,0.73,1.54,0.55,37.37,46.61,1.3,182.78,538.36,None
11-05-2024 16:00,11-05-2024 20:00,42.01,70.55,3.2,60.87,34.28,51.07,3.75,1.37,11.16,4.98,17.66,4.03,10.13,4.8,35.02,57.71,1.08,187.66,26.91,None
11-05-2024 20:00,12-05-2024 00:00,58.85,123.58,32.67,99.02,77.93,71.31,8.7,3.29,5.02,14.84,46.96,13.09,34.07,16.38,29.66,72.84,1.27,230.81,None,None
12-05-2024 00:00,12-05-2024 04:00,66.43,140.2,6.61,60.25,36.77,49.62,8.22,1.64,5.19,10.23,34.24,9.18,22.76,11,27.99,78.06,1.02,235.22,None,None
12-05-2024 04:00,12-05-2024 08:00,59.42,105.74,1.73,31.27,17.68,38.06,7.21,0.8,6.48,7.76,14.66,2.79,6.47,2.68,27.57,77.29,0.99,189.74,64.55,None
12-05-2024 08:00,12-05-2024 12:00,73.31,115.77,1.49,23.25,13.31,31.34,12.8,0.85,12.52,6.41,10.56,1.44,2.97,1.25,34.61,56.38,1.44,175.64,502.73,None
12-05-2024 12:00,12-05-2024 16:00,47.97,84.6,0.9,15.87,8.86,26.71,3.28,0.42,13.74,1.98,6.15,0.99,1.72,0.61,35.86,53.05,1.16,197.85,314.59,None
12-05-2024 16:00,12-05-2024 20:00,36.05,68.65,1.3,23.62,13.27,25.81,5.82,0.48,10.15,2.11,12.66,3.47,4.35,1.41,31.14,58.88,1.23,217.07,27.31,None
12-05-2024 20:00,13-05-2024 00:00,41.38,69.64,1.28,30.1,16.67,24.82,8.18,0.55,8.63,2.85,10.56,2.13,4.65,1.66,29.39,61.61,1.4,189.34,None,None
13-05-2024 00:00,13-05-2024 04:00,26.08,50,0.85,9.88,5.83,21.37,5.3,0.26,9.64,0.73,1.15,0.13,0.43,0.12,27.16,72.46,1.6,164.59,None,None
13-05-2024 04:00,13-05-2024 08:00,33.58,45.62,1.1,10.11,6.16,22.89,2.4,0.42,8.37,1.13,10.04,0.79,1.06,0.28,25.26,84.27,1.07,208.04,4.63,None
13-05-2024 08:00,13-05-2024 12:00,29.01,56.3,1.48,15.13,9.05,23.84,7.3,0.44,11.47,1.62,2.88,0.47,1.41,0.49,28.84,72.19,0.98,192.17,259,None
13-05-2024 12:00,13-05-2024 16:00,25.22,52.69,1.52,23.96,13.69,25.21,6.66,0.68,21.27,3.47,10.69,2.31,4.95,2.01,34.44,56.74,1.29,170.92,501.55,None
13-05-2024 16:00,13-05-2024 20:00,25.66,58.34,2.59,61.34,34.04,34.06,3.08,1.21,9.32,4.79,16.93,3.92,9.4,4.14,34.02,58.16,1.06,143.5,28.86,None
13-05-2024 20:00,14-05-2024 00:00,71.65,131.37,16.82,111.76,71.88,51.98,11.14,2.89,2.2,12.45,50.5,14.58,37.44,20.75,29.08,72.36,1.11,235.07,None,None
14-05-2024 00:00,14-05-2024 04:00,74.59,117.62,1.53,48.77,26.66,31.39,9.34,1.3,5.3,9.02,52.23,11.81,19.98,9.05,26.31,80.7,1.09,234.56,None,None
14-05-2024 04:00,14-05-2024 08:00,53.29,83.97,1.36,22.78,12.95,23.46,8.31,0.52,16.27,4.7,15.81,4.04,6.27,2.47,26.75,74.38,1.03,254.56,61.09,None
14-05-2024 08:00,14-05-2024 12:00,42.8,54.69,1.22,20.41,11.4,21.08,23.57,0.69,65.44,3.29,6.09,1.12,2.6,1.02,34.13,53.69,1.12,209.42,470.79,None
14-05-2024 12:00,14-05-2024 16:00,28.15,63.14,1.17,16.74,9.56,18.65,11.82,0.53,67.68,2.1,5.63,0.85,2.29,0.85,37.89,45.14,1.07,165.99,545.53,None
14-05-2024 16:00,14-05-2024 20:00,41.22,80.1,0.94,23.77,13.04,18.95,18.96,0.4,58.48,1.93,4.38,0.69,1.97,0.79,33.3,50.19,1,171.98,32.77,None
14-05-2024 20:00,15-05-2024 00:00,47.95,99.84,1.75,38.61,21.55,22.66,23.61,0.84,32.95,5.27,11.64,2.15,6.33,2.68,30.07,57.2,1.19,140.81,None,None
15-05-2024 00:00,15-05-2024 04:00,34.14,72.49,0.84,12.56,7.1,15.68,16.2,0.35,44.3,2.04,1.97,0.2,0.72,0.23,28.58,60.78,1.06,145.14,None,None
15-05-2024 04:00,15-05-2024 08:00,30.36,49.09,1.19,14.94,8.75,17.28,11.5,0.48,35.4,2.17,5.43,0.6,1.07,0.34,27.37,66.85,1.6,194.51,38.06,None
15-05-2024 08:00,15-05-2024 12:00,42.43,68.29,1.27,22.45,12.61,19.83,15.37,0.59,40.87,3.56,12.27,2.06,3.79,1.5,31.92,58.87,1.11,183.24,286.62,None
15-05-2024 12:00,15-05-2024 16:00,40.01,51.07,1.73,28.8,16.35,19.93,8.56,0.66,56.92,3.46,10.09,1.66,4.84,2.65,34.94,49.25,1.49,176.89,296.51,None
15-05-2024 16:00,15-05-2024 20:00,51.54,68.32,15.23,75.05,51.36,37.18,8.11,1.83,27.35,7.3,25.21,5.9,15.56,7.02,33.59,59.02,1.02,133.17,45.74,None
15-05-2024 20:00,16-05-2024 00:00,96.57,148.04,39.6,102.35,85.2,51.38,13.84,3.42,9.97,17.72,58.39,17.95,45.38,22.38,30.17,65.99,0.96,190.35,0.1,None
16-05-2024 00:00,16-05-2024 04:00,65.76,101.94,0.78,19.27,10.65,18.65,10.81,0.6,38.56,5.22,7.58,1.36,3.8,1.57,29.31,63.11,0.92,185.97,None,None
16-05-2024 04:00,16-05-2024 08:00,65.73,93.44,1.14,22.05,12.42,20.25,7.7,0.56,21.28,4.51,6.09,0.79,2.43,0.9,27.28,73.67,1.1,230.65,58.79,None
16-05-2024 08:00,16-05-2024 12:00,64.5,86.9,1.49,22.46,12.77,20.73,10.71,0.79,56.8,4.9,7.59,1.17,3.44,1.34,33.31,58.9,1.3,169.75,475.07,None
16-05-2024 12:00,16-05-2024 16:00,58.47,83.47,1.19,17.97,10.14,18.09,4.04,0.8,72.21,3.53,7.07,1.02,2.97,1.26,37.57,48.66,1.21,159.96,501.49,None
16-05-2024 16:00,16-05-2024 20:00,69.01,91.91,1.81,29.78,16.93,21.55,7.43,0.55,49.04,2.98,7.2,1.38,4.08,1.66,31.04,63.23,1.11,165.63,41,None
16-05-2024 20:00,17-05-2024 00:00,61.58,80.47,9.33,80.42,49.49,36.9,9.93,2.04,10.59,8.13,30.81,7.52,20.45,9.89,28.82,70.25,0.91,209.62,2.08,None
17-05-2024 00:00,17-05-2024 04:00,80.45,106.29,1.82,39.41,21.83,24.86,14.43,0.89,13.68,6.58,37.21,11.84,17,6.83,28.2,71.83,0.96,187.12,0.2,None
17-05-2024 04:00,17-05-2024 08:00,58.97,69.6,1.21,16.03,9.12,19.5,12.37,0.34,25.19,2.38,6.81,1.55,2.09,0.68,27.73,78.05,1.99,184.55,33.36,None
17-05-2024 08:00,17-05-2024 12:00,34.93,47.55,2.07,17.68,10.78,20.68,8.33,0.67,24.82,2.86,8,1.34,3.17,1.1,30.16,71.96,1.37,201.07,197.99,None
17-05-2024 12:00,17-05-2024 16:00,23.75,45.6,2.07,27.83,15.92,24.4,6.72,0.74,39.08,3.76,11.74,2.16,5.14,1.96,33.15,65.71,1.55,165.25,284.34,None
17-05-2024 16:00,17-05-2024 20:00,27.4,61.34,1.83,34.14,19.13,25.86,6.16,0.74,38.27,3.91,13.52,2.65,6.61,2.82,32.87,65.3,1.32,150.29,51.3,None
17-05-2024 20:00,18-05-2024 00:00,54.48,116.74,2.07,39.41,22.08,24.89,9.6,0.87,18.57,4.73,21.56,4.04,10.71,4.77,30.07,68.11,1.43,187.4,None,None
18-05-2024 00:00,18-05-2024 04:00,13.05,24.69,1.47,11.59,7.1,17.01,6.35,0.34,15.83,0.65,2.86,0.19,0.84,0.26,27.65,74.72,1.59,180.74,None,None
18-05-2024 04:00,18-05-2024 08:00,6.26,20.35,2.69,15.39,10.01,18.25,8.46,0.13,8.76,0.88,2.46,0.24,0.93,0.32,26.32,81.39,0.7,219.25,61.03,None
18-05-2024 08:00,18-05-2024 12:00,10.45,21.45,2.05,13.92,8.61,18.02,17.84,0.37,25.18,1.41,6.67,0.75,1.83,0.63,31.69,65.76,1.38,196.05,489.99,None
